id_serie,name,kind,date
2820,serie2820,Drama,2012-11-19
2821,serie2821,Adventure,1994-12-23
2822,serie2822,Fantasy,2011-04-04
2823,serie2823,Comedy,2011-10-27
2824,serie2824,Drama,2015-08-13
2825,serie2825,Adventure,1997-08-25
2826,serie2826,Historical,1995-03-06
2827,serie2827,Comedy,2009-05-14
2828,serie2828,Historical,2002-05-04
2829,serie2829,Crime,1997-01-18
2830,serie2830,Horror,2008-04-24
2831,serie2831,Historical,2014-09-04
2832,serie2832,Comedy,2005-10-19
2833,serie2833,Fantasy,2000-10-14
2834,serie2834,Crime,2008-03-18
2835,serie2835,Comedy,2015-01-25
2836,serie2836,Comedy,1998-06-04
2837,serie2837,Crime,2003-11-09
2838,serie2838,Drama,2000-11-06
2839,serie2839,Drama,1991-09-13
2840,serie2840,Historical,1990-10-10
2841,serie2841,Horror,1997-07-01
2842,serie2842,Fantasy,1991-07-06
2843,serie2843,Historical,2015-11-05
2844,serie2844,Drama,1992-05-31
2845,serie2845,Action,2015-03-06
2846,serie2846,Action,2002-05-02
2847,serie2847,Action,1998-09-28
2848,serie2848,Historical,2006-10-10
2849,serie2849,Historical,1998-05-12
2850,serie2850,Comedy,2002-04-26
2851,serie2851,Crime,2011-05-10
2852,serie2852,Horror,1999-01-21
2853,serie2853,Action,2016-12-25
2854,serie2854,Action,1996-03-12
2855,serie2855,Historical,1991-02-10
2856,serie2856,Action,2010-12-19
2857,serie2857,Drama,1999-08-22
2858,serie2858,Historical,1998-11-15
2859,serie2859,Adventure,1993-09-10
2860,serie2860,Comedy,2010-10-13
2861,serie2861,Horror,1994-12-08
2862,serie2862,Action,1995-08-19
2863,serie2863,Drama,2009-12-09
2864,serie2864,Historical,2000-10-13
2865,serie2865,Horror,2009-01-01
2866,serie2866,Adventure,2000-11-06
2867,serie2867,Horror,2005-10-05
2868,serie2868,Drama,2009-03-15
2869,serie2869,Historical,2008-04-24
2870,serie2870,Crime,2011-10-25
2871,serie2871,Horror,2006-06-15
2872,serie2872,Crime,2010-07-04
2873,serie2873,Historical,2014-09-29
2874,serie2874,Drama,2012-12-10
2875,serie2875,Horror,2001-08-30
2876,serie2876,Drama,2011-06-20
2877,serie2877,Comedy,2008-07-05
2878,serie2878,Drama,2014-11-25
2879,serie2879,Crime,1995-11-10
2880,serie2880,Horror,2002-07-27
2881,serie2881,Crime,2008-10-24
2882,serie2882,Drama,1995-04-03
2883,serie2883,Fantasy,2008-05-11
2884,serie2884,Historical,1991-08-20
2885,serie2885,Fantasy,2013-05-06
2886,serie2886,Action,2004-04-03
2887,serie2887,Action,2001-02-13
2888,serie2888,Adventure,1998-10-21
2889,serie2889,Comedy,2004-05-30
2890,serie2890,Action,2016-03-17
2891,serie2891,Action,1992-06-05
2892,serie2892,Action,2015-11-10
2893,serie2893,Fantasy,2000-10-10
2894,serie2894,Historical,1990-11-04
2895,serie2895,Drama,2003-06-11
2896,serie2896,Comedy,1994-12-27
2897,serie2897,Action,2008-08-30
2898,serie2898,Historical,2010-12-28
2899,serie2899,Adventure,1997-09-01
2900,serie2900,Adventure,2015-06-24
2901,serie2901,Crime,2004-04-27
2902,serie2902,Adventure,1996-07-07
2903,serie2903,Crime,2005-04-20
2904,serie2904,Fantasy,2000-01-07
2905,serie2905,Comedy,2016-11-04
2906,serie2906,Drama,2016-06-15
2907,serie2907,Comedy,2006-11-28
2908,serie2908,Crime,2013-12-14
2909,serie2909,Action,1998-07-21
2910,serie2910,Horror,1994-03-24
2911,serie2911,Adventure,1996-03-05
2912,serie2912,Horror,1993-07-08
2913,serie2913,Crime,1995-02-02
2914,serie2914,Crime,2011-11-05
2915,serie2915,Action,1999-02-23
2916,serie2916,Historical,1991-12-30
2917,serie2917,Horror,1990-03-15
2918,serie2918,Comedy,2010-05-11
2919,serie2919,Adventure,1999-06-01
2920,serie2920,Action,2016-06-28
2921,serie2921,Horror,2000-11-22
2922,serie2922,Comedy,1998-05-29
2923,serie2923,Historical,2000-08-16
2924,serie2924,Drama,1992-12-05
2925,serie2925,Drama,2010-10-15
2926,serie2926,Comedy,2007-11-12
2927,serie2927,Action,2014-10-23
2928,serie2928,Adventure,2012-07-02
2929,serie2929,Historical,2009-05-03
2930,serie2930,Drama,2004-12-11
2931,serie2931,Comedy,1996-08-21
2932,serie2932,Adventure,2005-01-08
2933,serie2933,Drama,1995-03-20
2934,serie2934,Crime,2002-08-17
2935,serie2935,Adventure,1998-07-05
2936,serie2936,Comedy,2001-08-03
2937,serie2937,Fantasy,2000-11-29
2938,serie2938,Adventure,2014-06-06
2939,serie2939,Crime,2014-02-15
2940,serie2940,Drama,2004-01-16
2941,serie2941,Crime,2005-01-12
2942,serie2942,Adventure,2002-02-14
2943,serie2943,Horror,2002-06-14
2944,serie2944,Historical,2010-03-27
2945,serie2945,Historical,1997-02-14
2946,serie2946,Crime,2008-09-09
2947,serie2947,Historical,1994-08-06
2948,serie2948,Drama,2010-02-14
2949,serie2949,Crime,2013-05-06
2950,serie2950,Horror,1995-02-12
2951,serie2951,Action,2014-11-23
2952,serie2952,Fantasy,2004-05-28
2953,serie2953,Fantasy,1994-03-21
2954,serie2954,Fantasy,1996-12-27
2955,serie2955,Action,2012-04-30
2956,serie2956,Action,2015-02-04
2957,serie2957,Historical,2011-12-12
2958,serie2958,Crime,2015-12-06
2959,serie2959,Historical,2014-07-25
2960,serie2960,Adventure,2015-12-10
2961,serie2961,Fantasy,2010-07-11
2962,serie2962,Crime,2003-05-22
2963,serie2963,Crime,2008-09-09
2964,serie2964,Crime,2004-07-28
2965,serie2965,Drama,1995-05-31
2966,serie2966,Horror,1993-07-19
2967,serie2967,Historical,1996-11-23
2968,serie2968,Action,2007-05-22
2969,serie2969,Historical,2016-11-12
2970,serie2970,Fantasy,2009-07-19
2971,serie2971,Comedy,2013-05-31
2972,serie2972,Horror,1999-02-01
2973,serie2973,Fantasy,2013-02-19
2974,serie2974,Horror,2009-02-13
2975,serie2975,Comedy,2000-03-15
2976,serie2976,Action,1992-02-24
2977,serie2977,Horror,1992-01-04
2978,serie2978,Drama,2003-03-11
2979,serie2979,Adventure,2002-07-29
2980,serie2980,Adventure,2016-09-08
2981,serie2981,Crime,2004-10-09
2982,serie2982,Crime,2002-05-09
2983,serie2983,Horror,2005-04-22
2984,serie2984,Crime,2001-10-25
2985,serie2985,Horror,1992-10-13
2986,serie2986,Historical,1995-02-02
2987,serie2987,Action,2006-05-08
2988,serie2988,Fantasy,1993-09-07
2989,serie2989,Action,2009-06-23
2990,serie2990,Adventure,2012-03-15
2991,serie2991,Adventure,1998-09-27
2992,serie2992,Horror,2013-02-13
2993,serie2993,Drama,2010-11-16
2994,serie2994,Historical,2006-02-26
2995,serie2995,Drama,2010-11-08
2996,serie2996,Drama,2007-08-31
2997,serie2997,Fantasy,2000-06-19
2998,serie2998,Historical,2007-07-17
2999,serie2999,Comedy,2006-01-23
3000,serie3000,Horror,1999-07-19
3001,serie3001,Adventure,2011-11-07
3002,serie3002,Crime,2009-07-02
3003,serie3003,Historical,2008-06-02
3004,serie3004,Comedy,2007-04-19
3005,serie3005,Action,1994-07-24
3006,serie3006,Horror,1992-01-09
3007,serie3007,Comedy,2006-07-23
3008,serie3008,Horror,2008-05-01
3009,serie3009,Adventure,2006-02-20
3010,serie3010,Adventure,2012-04-30
3011,serie3011,Drama,2002-06-13
3012,serie3012,Crime,1992-12-01
3013,serie3013,Drama,2003-09-25
3014,serie3014,Fantasy,2008-02-21
3015,serie3015,Fantasy,2011-06-21
3016,serie3016,Historical,2003-10-24
3017,serie3017,Crime,2003-05-25
3018,serie3018,Crime,2011-06-28
3019,serie3019,Fantasy,1998-03-09
3020,serie3020,Action,2003-04-15
3021,serie3021,Historical,1992-08-28
3022,serie3022,Action,1995-09-13
3023,serie3023,Comedy,2003-12-22
3024,serie3024,Drama,2001-08-27
3025,serie3025,Fantasy,2012-05-10
3026,serie3026,Comedy,1990-09-21
3027,serie3027,Comedy,2000-06-30
3028,serie3028,Comedy,2016-12-01
3029,serie3029,Adventure,2006-09-18
3030,serie3030,Drama,2001-04-12
3031,serie3031,Action,1991-02-26
3032,serie3032,Comedy,1997-12-01
3033,serie3033,Drama,2012-01-25
3034,serie3034,Action,2003-04-12
3035,serie3035,Crime,2013-03-25
3036,serie3036,Horror,1998-05-08
3037,serie3037,Crime,2013-03-09
3038,serie3038,Historical,2009-07-10
3039,serie3039,Drama,2013-12-30
3040,serie3040,Comedy,2008-04-18
3041,serie3041,Comedy,1990-10-21
3042,serie3042,Action,2000-07-02
3043,serie3043,Action,2012-11-28
3044,serie3044,Horror,2006-04-03
3045,serie3045,Horror,2005-09-28
3046,serie3046,Historical,2011-06-08
3047,serie3047,Drama,1992-09-03
3048,serie3048,Action,2005-09-01
3049,serie3049,Historical,1996-01-10
3050,serie3050,Drama,1996-05-26
3051,serie3051,Adventure,1992-02-05
3052,serie3052,Crime,2001-02-10
3053,serie3053,Crime,2009-03-12
3054,serie3054,Comedy,1995-04-24
3055,serie3055,Comedy,2002-02-12
3056,serie3056,Drama,2008-08-21
3057,serie3057,Fantasy,2000-06-04
3058,serie3058,Comedy,2008-08-19
3059,serie3059,Horror,2011-08-19
3060,serie3060,Action,2005-08-19
3061,serie3061,Horror,2011-12-12
3062,serie3062,Comedy,2004-09-04
3063,serie3063,Drama,2003-07-26
3064,serie3064,Drama,1996-04-23
3065,serie3065,Crime,1995-04-07
3066,serie3066,Historical,1997-11-30
3067,serie3067,Drama,2009-11-29
3068,serie3068,Action,2009-09-15
3069,serie3069,Drama,1993-10-02
3070,serie3070,Action,2016-08-23
3071,serie3071,Drama,2005-09-27
3072,serie3072,Horror,1990-09-20
3073,serie3073,Horror,1996-05-05
3074,serie3074,Action,2004-05-19
3075,serie3075,Drama,2006-02-02
3076,serie3076,Drama,2009-03-16
3077,serie3077,Crime,1993-11-07
3078,serie3078,Comedy,2008-02-26
3079,serie3079,Horror,1992-11-21
3080,serie3080,Historical,2014-08-21
3081,serie3081,Action,2005-05-29
3082,serie3082,Comedy,2008-04-15
3083,serie3083,Adventure,2015-07-04
3084,serie3084,Horror,1991-01-22
3085,serie3085,Crime,2009-04-07
3086,serie3086,Action,2001-08-28
3087,serie3087,Crime,2000-05-22
3088,serie3088,Historical,2000-11-06
3089,serie3089,Action,2008-11-17
3090,serie3090,Crime,2005-04-13
3091,serie3091,Drama,2015-08-15
3092,serie3092,Historical,2014-12-30
3093,serie3093,Adventure,2011-09-14
3094,serie3094,Adventure,2001-12-08
3095,serie3095,Adventure,1995-04-24
3096,serie3096,Fantasy,2004-05-11
3097,serie3097,Crime,2004-04-06
3098,serie3098,Crime,2008-02-09
3099,serie3099,Fantasy,2016-05-22
3100,serie3100,Adventure,1996-05-26
3101,serie3101,Horror,1998-04-14
3102,serie3102,Action,1992-03-17
3103,serie3103,Adventure,2015-09-07
3104,serie3104,Horror,1992-11-03
3105,serie3105,Action,2004-06-17
3106,serie3106,Drama,2012-01-08
3107,serie3107,Crime,2001-06-04
3108,serie3108,Crime,2003-06-23
3109,serie3109,Fantasy,1996-04-21
3110,serie3110,Horror,1995-07-06
3111,serie3111,Crime,1994-10-21
3112,serie3112,Fantasy,2011-09-19
3113,serie3113,Adventure,2012-10-12
3114,serie3114,Comedy,2012-11-08
3115,serie3115,Fantasy,2005-09-26
3116,serie3116,Historical,1998-02-08
3117,serie3117,Drama,2013-06-16
3118,serie3118,Historical,1993-11-23
3119,serie3119,Fantasy,2016-02-01
3120,serie3120,Action,2008-10-26
3121,serie3121,Action,2013-05-05
3122,serie3122,Historical,1999-08-05
3123,serie3123,Drama,2016-11-23
3124,serie3124,Historical,2003-03-05
3125,serie3125,Comedy,1997-09-23
3126,serie3126,Action,2012-05-13
3127,serie3127,Fantasy,2016-04-01
3128,serie3128,Comedy,1993-06-18
3129,serie3129,Historical,2003-04-07
3130,serie3130,Historical,1998-04-05
3131,serie3131,Horror,2007-10-10
3132,serie3132,Historical,2009-09-23
3133,serie3133,Crime,1998-05-09
3134,serie3134,Horror,2003-03-09
3135,serie3135,Historical,2005-07-05
3136,serie3136,Adventure,1991-09-02
3137,serie3137,Horror,2007-03-07
3138,serie3138,Historical,2002-09-14
3139,serie3139,Historical,1995-05-18
3140,serie3140,Drama,1996-08-02
3141,serie3141,Fantasy,2011-04-28
3142,serie3142,Fantasy,1999-03-04
3143,serie3143,Horror,2009-11-06
3144,serie3144,Comedy,2008-06-19
3145,serie3145,Adventure,2014-09-11
3146,serie3146,Comedy,2007-12-30
3147,serie3147,Historical,2011-01-28
3148,serie3148,Historical,2012-06-24
3149,serie3149,Comedy,2012-11-09
3150,serie3150,Action,2000-03-06
3151,serie3151,Adventure,2004-08-09
3152,serie3152,Adventure,2008-02-22
3153,serie3153,Fantasy,1991-04-04
3154,serie3154,Fantasy,2004-12-05
3155,serie3155,Fantasy,2001-01-24
3156,serie3156,Comedy,2006-06-30
3157,serie3157,Comedy,2000-07-22
3158,serie3158,Crime,2007-06-25
3159,serie3159,Adventure,2005-05-12
3160,serie3160,Horror,1995-02-21
3161,serie3161,Adventure,1990-12-11
3162,serie3162,Drama,1993-06-18
3163,serie3163,Crime,1999-07-26
3164,serie3164,Drama,1995-04-22
3165,serie3165,Historical,2012-08-09
3166,serie3166,Comedy,2004-12-30
3167,serie3167,Crime,2016-09-16
3168,serie3168,Comedy,2014-11-13
3169,serie3169,Horror,2004-11-05
3170,serie3170,Historical,1995-11-10
3171,serie3171,Fantasy,1999-08-07
3172,serie3172,Drama,1990-10-29
3173,serie3173,Crime,2004-09-26
3174,serie3174,Fantasy,2009-07-19
3175,serie3175,Drama,2011-06-24
3176,serie3176,Adventure,1990-06-30
3177,serie3177,Historical,2015-11-20
3178,serie3178,Adventure,1998-01-30
3179,serie3179,Drama,2003-09-25
3180,serie3180,Crime,2007-09-10
3181,serie3181,Horror,1998-05-28
3182,serie3182,Drama,2013-02-18
3183,serie3183,Comedy,2001-01-30
3184,serie3184,Adventure,1996-04-28
3185,serie3185,Fantasy,2005-01-11
3186,serie3186,Fantasy,1992-09-02
3187,serie3187,Comedy,2011-08-10
3188,serie3188,Comedy,2004-09-25
3189,serie3189,Crime,1999-07-22
3190,serie3190,Crime,1996-08-01
3191,serie3191,Action,2000-09-25
3192,serie3192,Action,1994-12-05
3193,serie3193,Action,1992-04-09
3194,serie3194,Crime,2010-06-27
3195,serie3195,Crime,2012-12-17
3196,serie3196,Crime,2004-03-09
3197,serie3197,Crime,1995-05-04
3198,serie3198,Horror,1992-06-29
3199,serie3199,Fantasy,2007-01-02
3200,serie3200,Fantasy,2002-11-29
3201,serie3201,Crime,2002-12-19
3202,serie3202,Crime,2010-07-09
3203,serie3203,Drama,2002-04-29
3204,serie3204,Horror,1998-11-06
3205,serie3205,Fantasy,1994-05-18
3206,serie3206,Comedy,1996-04-12
3207,serie3207,Action,2006-05-26
3208,serie3208,Fantasy,1998-08-03
3209,serie3209,Historical,1992-06-08
3210,serie3210,Adventure,2016-12-27
3211,serie3211,Drama,2010-07-19
3212,serie3212,Crime,2008-11-11
3213,serie3213,Crime,1996-04-30
3214,serie3214,Crime,1999-07-16
3215,serie3215,Drama,2003-12-29
3216,serie3216,Fantasy,2007-09-25
3217,serie3217,Fantasy,2008-08-09
3218,serie3218,Fantasy,2010-06-04
3219,serie3219,Fantasy,2010-06-22
3220,serie3220,Action,1992-09-28
3221,serie3221,Historical,1992-05-07
3222,serie3222,Crime,2003-05-29
3223,serie3223,Action,2005-07-11
3224,serie3224,Horror,1999-11-04
3225,serie3225,Adventure,2002-11-09
3226,serie3226,Horror,1993-02-28
3227,serie3227,Adventure,2013-04-03
3228,serie3228,Historical,2003-02-04
3229,serie3229,Adventure,2009-02-12
3230,serie3230,Comedy,1997-10-08
3231,serie3231,Adventure,1990-02-28
3232,serie3232,Crime,2005-01-26
3233,serie3233,Adventure,1995-09-27
3234,serie3234,Comedy,2014-05-18
3235,serie3235,Historical,2002-03-21
3236,serie3236,Adventure,2015-11-01
3237,serie3237,Fantasy,1992-12-01
3238,serie3238,Crime,2010-04-05
3239,serie3239,Crime,1993-11-11
3240,serie3240,Fantasy,1994-01-10
3241,serie3241,Horror,2004-10-09
3242,serie3242,Comedy,2014-05-13
3243,serie3243,Comedy,1992-07-26
3244,serie3244,Comedy,2006-10-16
3245,serie3245,Fantasy,2008-06-09
3246,serie3246,Historical,2003-05-29
3247,serie3247,Historical,2012-01-04
3248,serie3248,Drama,2008-12-28
3249,serie3249,Crime,2005-07-30
3250,serie3250,Drama,2008-08-02
3251,serie3251,Adventure,2006-11-01
3252,serie3252,Comedy,2004-05-17
3253,serie3253,Historical,1995-03-03
3254,serie3254,Adventure,2010-08-16
3255,serie3255,Horror,2000-08-15
3256,serie3256,Horror,1991-07-30
3257,serie3257,Action,2000-03-11
3258,serie3258,Horror,1999-03-11
3259,serie3259,Adventure,2012-05-25
3260,serie3260,Historical,1991-10-15
3261,serie3261,Horror,2015-07-10
3262,serie3262,Action,2000-02-12
3263,serie3263,Fantasy,2006-07-26
3264,serie3264,Crime,2015-03-23
3265,serie3265,Fantasy,2013-03-20
3266,serie3266,Comedy,1993-12-14
3267,serie3267,Drama,2016-05-07
3268,serie3268,Comedy,1995-07-29
3269,serie3269,Historical,2014-03-28
3270,serie3270,Action,1991-08-26
3271,serie3271,Historical,1990-12-20
3272,serie3272,Crime,2002-03-26
3273,serie3273,Drama,2009-02-12
3274,serie3274,Historical,2017-01-06
3275,serie3275,Crime,2010-07-21
3276,serie3276,Drama,2008-06-15
3277,serie3277,Drama,1991-05-14
3278,serie3278,Crime,1998-04-28
3279,serie3279,Action,2009-03-05
3280,serie3280,Horror,1990-07-21
3281,serie3281,Action,2012-10-30
3282,serie3282,Horror,1992-04-21
3283,serie3283,Adventure,2016-12-27
3284,serie3284,Action,1999-06-23
3285,serie3285,Adventure,2012-05-06
3286,serie3286,Drama,2010-12-11
3287,serie3287,Crime,2011-10-31
3288,serie3288,Adventure,1992-01-05
3289,serie3289,Horror,2006-05-29
3290,serie3290,Adventure,2001-03-14
3291,serie3291,Crime,1993-07-29
3292,serie3292,Adventure,2010-09-09
3293,serie3293,Fantasy,2007-03-03
3294,serie3294,Drama,1996-08-07
3295,serie3295,Comedy,2004-09-03
3296,serie3296,Action,2005-04-20
3297,serie3297,Adventure,1996-08-12
3298,serie3298,Comedy,1996-05-16
3299,serie3299,Adventure,1990-02-14
3300,serie3300,Adventure,2006-08-06
3301,serie3301,Crime,2010-10-01
3302,serie3302,Horror,2009-09-02
3303,serie3303,Adventure,1997-10-10
3304,serie3304,Horror,2007-02-22
3305,serie3305,Fantasy,2005-06-29
3306,serie3306,Action,1993-03-18
3307,serie3307,Action,2008-01-13
3308,serie3308,Drama,2007-08-15
3309,serie3309,Fantasy,2000-07-02
3310,serie3310,Comedy,1991-07-21
3311,serie3311,Comedy,2005-11-18
3312,serie3312,Horror,2001-11-20
3313,serie3313,Crime,1991-01-22
3314,serie3314,Drama,2003-06-09
3315,serie3315,Adventure,2002-11-27
3316,serie3316,Fantasy,2015-07-06
3317,serie3317,Fantasy,1995-06-26
3318,serie3318,Horror,1993-06-24
3319,serie3319,Historical,1990-02-25
3320,serie3320,Drama,1990-07-27
3321,serie3321,Crime,1998-10-09
3322,serie3322,Comedy,1995-12-10
3323,serie3323,Comedy,2002-06-21
3324,serie3324,Historical,1992-01-01
3325,serie3325,Comedy,1990-10-21
3326,serie3326,Comedy,2011-10-08
3327,serie3327,Comedy,1997-05-30
3328,serie3328,Historical,2013-01-10
3329,serie3329,Historical,2009-02-03
3330,serie3330,Adventure,2011-08-08
3331,serie3331,Action,1996-08-03
3332,serie3332,Historical,2008-06-12
3333,serie3333,Horror,2001-08-04
3334,serie3334,Fantasy,2002-07-03
3335,serie3335,Crime,2002-04-25
3336,serie3336,Fantasy,2002-10-13
3337,serie3337,Fantasy,2000-10-08
3338,serie3338,Horror,2015-02-03
3339,serie3339,Fantasy,1992-09-29
3340,serie3340,Fantasy,2015-06-13
3341,serie3341,Comedy,1995-03-10
3342,serie3342,Crime,1994-09-29
3343,serie3343,Drama,1993-11-27
3344,serie3344,Adventure,1990-09-04
3345,serie3345,Fantasy,1999-07-10
3346,serie3346,Comedy,2011-02-09
3347,serie3347,Drama,1994-12-10
3348,serie3348,Horror,2015-07-21
3349,serie3349,Action,2001-04-29
3350,serie3350,Horror,2007-07-14
3351,serie3351,Crime,1990-02-20
3352,serie3352,Fantasy,1997-07-09
3353,serie3353,Crime,2014-04-21
3354,serie3354,Horror,2000-11-01
3355,serie3355,Fantasy,2007-02-01
3356,serie3356,Action,2015-01-08
3357,serie3357,Horror,2000-06-23
3358,serie3358,Comedy,2011-10-23
3359,serie3359,Adventure,1990-09-27
3360,serie3360,Drama,2002-06-05
3361,serie3361,Fantasy,2013-06-14
3362,serie3362,Adventure,2008-12-20
3363,serie3363,Comedy,1992-11-07
3364,serie3364,Fantasy,2016-11-22
3365,serie3365,Action,2004-07-18
3366,serie3366,Comedy,2016-03-23
3367,serie3367,Horror,1994-04-15
3368,serie3368,Horror,1994-11-24
3369,serie3369,Horror,1995-08-07
3370,serie3370,Action,2001-12-22
3371,serie3371,Action,1999-07-20
3372,serie3372,Fantasy,2007-03-13
3373,serie3373,Drama,2002-03-02
3374,serie3374,Drama,1996-01-21
3375,serie3375,Fantasy,1997-04-17
3376,serie3376,Horror,2016-06-28
3377,serie3377,Horror,2012-12-13
3378,serie3378,Action,1996-06-29
3379,serie3379,Comedy,2010-06-20
3380,serie3380,Drama,2000-07-08
3381,serie3381,Action,1999-05-04
3382,serie3382,Historical,1994-10-23
3383,serie3383,Action,1995-08-23
3384,serie3384,Action,2002-08-05
3385,serie3385,Fantasy,1990-10-31
3386,serie3386,Action,1996-12-19
3387,serie3387,Horror,1995-07-28
3388,serie3388,Action,2014-12-31
3389,serie3389,Adventure,2008-01-13
3390,serie3390,Fantasy,2007-01-07
3391,serie3391,Drama,1991-11-13
3392,serie3392,Comedy,2007-01-28
3393,serie3393,Comedy,1996-10-28
3394,serie3394,Drama,1998-08-21
3395,serie3395,Historical,1992-02-28
3396,serie3396,Crime,2016-06-08
3397,serie3397,Crime,2008-06-27
3398,serie3398,Comedy,1993-12-31
3399,serie3399,Drama,1999-11-22
3400,serie3400,Drama,1996-07-08
3401,serie3401,Adventure,1995-02-12
3402,serie3402,Comedy,2009-03-07
3403,serie3403,Action,1997-09-15
3404,serie3404,Drama,1990-06-20
3405,serie3405,Adventure,2010-09-07
3406,serie3406,Comedy,2003-04-05
3407,serie3407,Historical,2005-12-11
3408,serie3408,Comedy,2006-11-24
3409,serie3409,Fantasy,2016-09-01
3410,serie3410,Horror,2015-05-18
3411,serie3411,Drama,1999-08-13
3412,serie3412,Comedy,1995-07-02
3413,serie3413,Adventure,2015-07-21
3414,serie3414,Historical,2002-01-03
3415,serie3415,Fantasy,2001-05-22
3416,serie3416,Action,1996-05-06
3417,serie3417,Crime,2002-02-20
3418,serie3418,Adventure,2015-02-02
3419,serie3419,Action,2012-03-06
3420,serie3420,Fantasy,1997-02-12
3421,serie3421,Crime,2014-05-05
3422,serie3422,Horror,2015-02-01
3423,serie3423,Horror,1992-06-28
3424,serie3424,Adventure,1993-07-23
3425,serie3425,Horror,2006-11-18
3426,serie3426,Action,1996-11-20
3427,serie3427,Adventure,2003-07-08
3428,serie3428,Crime,1998-05-05
3429,serie3429,Crime,2005-04-05
3430,serie3430,Adventure,1991-07-30
3431,serie3431,Action,2006-03-26
3432,serie3432,Action,2001-10-28
3433,serie3433,Action,2016-12-08
3434,serie3434,Action,1996-02-05
3435,serie3435,Horror,2010-09-25
3436,serie3436,Horror,1998-02-09
3437,serie3437,Crime,2010-02-21
3438,serie3438,Crime,2008-09-13
3439,serie3439,Horror,2012-12-30
3440,serie3440,Comedy,2000-04-15
3441,serie3441,Fantasy,1998-03-19
3442,serie3442,Fantasy,2000-08-15
3443,serie3443,Drama,2007-10-09
3444,serie3444,Horror,1993-04-22
3445,serie3445,Fantasy,2012-07-24
3446,serie3446,Comedy,2012-01-06
3447,serie3447,Fantasy,1995-03-04
3448,serie3448,Adventure,2002-12-05
3449,serie3449,Historical,2012-08-28
3450,serie3450,Horror,2006-04-25
3451,serie3451,Action,2016-05-10
3452,serie3452,Horror,2016-12-20
3453,serie3453,Comedy,1998-12-23
3454,serie3454,Historical,2001-10-24
3455,serie3455,Drama,1993-06-27
3456,serie3456,Fantasy,2016-02-24
3457,serie3457,Adventure,2013-04-08
3458,serie3458,Comedy,2000-05-20
3459,serie3459,Drama,1991-07-25
3460,serie3460,Comedy,1996-07-18
3461,serie3461,Fantasy,2010-12-15
3462,serie3462,Action,2002-12-25
3463,serie3463,Historical,2007-04-16
3464,serie3464,Adventure,1995-04-15
3465,serie3465,Historical,2013-11-15
3466,serie3466,Crime,2001-11-15
3467,serie3467,Comedy,1997-10-30
3468,serie3468,Crime,1993-11-03
3469,serie3469,Adventure,2000-07-02
3470,serie3470,Adventure,2012-07-05
3471,serie3471,Horror,2002-03-16
3472,serie3472,Comedy,2016-10-29
3473,serie3473,Adventure,2011-01-17
3474,serie3474,Fantasy,1996-10-08
3475,serie3475,Historical,2013-02-01
3476,serie3476,Crime,2003-11-15
3477,serie3477,Crime,1992-01-28
3478,serie3478,Comedy,2014-08-04
3479,serie3479,Comedy,1992-01-17
3480,serie3480,Historical,2008-04-23
3481,serie3481,Crime,2016-12-14
3482,serie3482,Crime,1994-07-28
3483,serie3483,Horror,2004-01-21
3484,serie3484,Comedy,1991-12-03
3485,serie3485,Comedy,2009-02-08
3486,serie3486,Drama,1993-11-23
3487,serie3487,Action,2013-07-20
3488,serie3488,Drama,1993-02-22
3489,serie3489,Fantasy,2007-09-18
3490,serie3490,Horror,2015-08-04
3491,serie3491,Fantasy,1991-11-01
3492,serie3492,Crime,1992-10-06
3493,serie3493,Action,2016-09-27
3494,serie3494,Adventure,2011-03-29
3495,serie3495,Fantasy,1993-12-27
3496,serie3496,Fantasy,1992-11-14
3497,serie3497,Fantasy,1995-01-05
3498,serie3498,Action,1990-05-22
3499,serie3499,Adventure,1995-02-13
3500,serie3500,Fantasy,2015-04-08
3501,serie3501,Historical,2004-02-26
3502,serie3502,Action,2010-11-17
3503,serie3503,Comedy,2010-02-03
3504,serie3504,Crime,2002-02-11
3505,serie3505,Historical,2016-01-07
3506,serie3506,Fantasy,1991-12-31
3507,serie3507,Historical,1991-05-17
3508,serie3508,Drama,2009-12-28
3509,serie3509,Drama,1994-11-13
3510,serie3510,Crime,2016-07-01
3511,serie3511,Drama,1991-02-18
3512,serie3512,Fantasy,1998-01-31
3513,serie3513,Drama,2006-07-17
3514,serie3514,Adventure,1993-02-02
3515,serie3515,Historical,1993-05-28
3516,serie3516,Historical,1996-12-22
3517,serie3517,Historical,2001-07-23
3518,serie3518,Adventure,1995-07-07
3519,serie3519,Horror,2001-12-12
3520,serie3520,Horror,1991-05-18
3521,serie3521,Historical,1990-12-23
3522,serie3522,Comedy,2012-03-30
3523,serie3523,Drama,2002-10-13
3524,serie3524,Crime,2015-04-03
3525,serie3525,Historical,2012-09-19
3526,serie3526,Crime,2000-10-06
3527,serie3527,Fantasy,2002-11-22
3528,serie3528,Action,1995-06-18
3529,serie3529,Adventure,1999-12-11
3530,serie3530,Horror,1996-05-04
3531,serie3531,Adventure,2016-03-24
3532,serie3532,Action,2015-06-30
3533,serie3533,Comedy,2011-08-17
3534,serie3534,Drama,1995-03-01
3535,serie3535,Horror,1992-06-23
3536,serie3536,Comedy,2002-01-09
3537,serie3537,Adventure,2000-05-24
3538,serie3538,Action,2002-11-13
3539,serie3539,Horror,2004-01-07
3540,serie3540,Horror,1999-06-13
3541,serie3541,Drama,1995-05-13
